ID,LAND,TID,SITC,INDHOLD
547,Mali,2020,Diverse fremstillede varer,0
548,Mali,2021,Diverse fremstillede varer,1
549,Malta,2018,Diverse fremstillede varer,165
550,Malta,2019,Diverse fremstillede varer,215
551,Malta,2020,Diverse fremstillede varer,252
552,Malta,2021,Diverse fremstillede varer,468
553,Morocco,2018,Diverse fremstillede varer,3153
554,Morocco,2019,Diverse fremstillede varer,2523
555,Morocco,2020,Diverse fremstillede varer,3320
556,Morocco,2021,Diverse fremstillede varer,4790
557,Marshall Islands,2018,Diverse fremstillede varer,0
558,Marshall Islands,2019,Diverse fremstillede varer,0
559,Marshall Islands,2020,Diverse fremstillede varer,0
560,Marshall Islands,2021,Diverse fremstillede varer,0
561,Martinique,2018,Diverse fremstillede varer,0
562,Martinique,2019,Diverse fremstillede varer,0
563,Martinique,2020,Diverse fremstillede varer,0
564,Martinique,2021,Diverse fremstillede varer,0
565,Mauritania,2018,Diverse fremstillede varer,0
566,Mauritania,2019,Diverse fremstillede varer,0
567,Mauritania,2020,Diverse fremstillede varer,0
568,Mauritania,2021,Diverse fremstillede varer,0
569,Mauritius,2018,Diverse fremstillede varer,312
570,Mauritius,2019,Diverse fremstillede varer,32
571,Mauritius,2020,Diverse fremstillede varer,92
572,Mauritius,2021,Diverse fremstillede varer,0
573,Mayotte,2018,Diverse fremstillede varer,0
574,Mayotte,2019,Diverse fremstillede varer,0
575,Mayotte,2020,Diverse fremstillede varer,0
576,Mayotte,2021,Diverse fremstillede varer,0
577,Melilla,2018,Diverse fremstillede varer,0
578,Melilla,2019,Diverse fremstillede varer,0
579,Melilla,2020,Diverse fremstillede varer,0
580,Melilla,2021,Diverse fremstillede varer,0
581,Mexico,2018,Diverse fremstillede varer,910
582,Mexico,2019,Diverse fremstillede varer,1524
583,Mexico,2020,Diverse fremstillede varer,1580
584,Mexico,2021,Diverse fremstillede varer,1393
585,Marshall Islands,2018,Diverse fremstillede varer,0
586,Marshall Islands,2019,Diverse fremstillede varer,0
587,Marshall Islands,2020,Diverse fremstillede varer,0
588,Marshall Islands,2021,Diverse fremstillede varer,0
589,Moldova,2018,Diverse fremstillede varer,0
590,Moldova,2019,Diverse fremstillede varer,43
591,Moldova,2020,Diverse fremstillede varer,105
592,Moldova,2021,Diverse fremstillede varer,0
593,Mongolia,2018,Diverse fremstillede varer,13
594,Mongolia,2019,Diverse fremstillede varer,5
595,Mongolia,2020,Diverse fremstillede varer,11
596,Mongolia,2021,Diverse fremstillede varer,24
597,Montenegro,2018,Diverse fremstillede varer,0
598,Montenegro,2019,Diverse fremstillede varer,0
599,Montenegro,2020,Diverse fremstillede varer,0
600,Montenegro,2021,Diverse fremstillede varer,0
601,Montenegro,2018,Diverse fremstillede varer,0
602,Montenegro,2019,Diverse fremstillede varer,0
603,Montenegro,2020,Diverse fremstillede varer,0
604,Montenegro,2021,Diverse fremstillede varer,0
605,Montserrat,2018,Diverse fremstillede varer,0
606,Montserrat,2019,Diverse fremstillede varer,0
607,Montserrat,2020,Diverse fremstillede varer,0
608,Montserrat,2021,Diverse fremstillede varer,0
609,Mozambique,2018,Diverse fremstillede varer,1055
610,Mozambique,2019,Diverse fremstillede varer,267
611,Mozambique,2020,Diverse fremstillede varer,267
612,Mozambique,2021,Diverse fremstillede varer,0
613,Myanmar,2018,Diverse fremstillede varer,750
614,Myanmar,2019,Diverse fremstillede varer,316
615,Myanmar,2020,Diverse fremstillede varer,633
616,Myanmar,2021,Diverse fremstillede varer,1167
617,Namibia,2018,Diverse fremstillede varer,791
618,Namibia,2019,Diverse fremstillede varer,513
619,Namibia,2020,Diverse fremstillede varer,373
620,Namibia,2021,Diverse fremstillede varer,388
621,Nauru,2018,Diverse fremstillede varer,0
622,Nauru,2019,Diverse fremstillede varer,0
623,Nauru,2020,Diverse fremstillede varer,0
624,Nauru,2021,Diverse fremstillede varer,2
625,Netherlands,2018,Diverse fremstillede varer,991874
626,Netherlands,2019,Diverse fremstillede varer,1026428
627,Netherlands,2020,Diverse fremstillede varer,1184156
628,Netherlands,2021,Diverse fremstillede varer,1582933
629,Netherlands,2018,Diverse fremstillede varer,0
630,Netherlands,2019,Diverse fremstillede varer,0
631,Netherlands,2020,Diverse fremstillede varer,0
632,Netherlands,2021,Diverse fremstillede varer,0
633,Nepal,2018,Diverse fremstillede varer,9882
634,Nepal,2019,Diverse fremstillede varer,7213
635,Nepal,2020,Diverse fremstillede varer,7136
636,Nepal,2021,Diverse fremstillede varer,10389
637,New Zealand,2018,Diverse fremstillede varer,4444
638,New Zealand,2019,Diverse fremstillede varer,2338
639,New Zealand,2020,Diverse fremstillede varer,2128
640,New Zealand,2021,Diverse fremstillede varer,3949
641,New Zealand,2018,Diverse fremstillede varer,0
642,New Zealand,2019,Diverse fremstillede varer,0
643,New Zealand,2020,Diverse fremstillede varer,0
644,New Zealand,2021,Diverse fremstillede varer,0
645,Nicaragua,2018,Diverse fremstillede varer,87
646,Nicaragua,2019,Diverse fremstillede varer,18
647,Nicaragua,2020,Diverse fremstillede varer,5
648,Nicaragua,2021,Diverse fremstillede varer,47
649,Niger,2018,Diverse fremstillede varer,0
650,Niger,2019,Diverse fremstillede varer,0
651,Niger,2020,Diverse fremstillede varer,0
652,Niger,2021,Diverse fremstillede varer,3
653,Nigeria,2018,Diverse fremstillede varer,14
654,Nigeria,2019,Diverse fremstillede varer,10
655,Nigeria,2020,Diverse fremstillede varer,6
656,Nigeria,2021,Diverse fremstillede varer,34
657,Niue,2018,Diverse fremstillede varer,0
658,Niue,2019,Diverse fremstillede varer,0
659,Niue,2020,Diverse fremstillede varer,0
660,Niue,2021,Diverse fremstillede varer,0
661,North Korea,2018,Diverse fremstillede varer,0
662,North Korea,2019,Diverse fremstillede varer,0
663,North Korea,2020,Diverse fremstillede varer,0
664,North Korea,2021,Diverse fremstillede varer,29
665,Northern Mariana Islands,2018,Diverse fremstillede varer,4108
666,Macedonia,2019,Diverse fremstillede varer,3392
667,Macedonia,2020,Diverse fremstillede varer,1163
668,Macedonia,2021,Diverse fremstillede varer,383
669,Macedonia,2018,Diverse fremstillede varer,0
670,Macedonia,2019,Diverse fremstillede varer,0
671,Macedonia,2020,Diverse fremstillede varer,0
672,Macedonia,2021,Diverse fremstillede varer,0
673,Norfolk Island,2018,Diverse fremstillede varer,0
674,Norfolk Island,2019,Diverse fremstillede varer,0
675,Norfolk Island,2020,Diverse fremstillede varer,0
676,Norfolk Island,2021,Diverse fremstillede varer,0
677,Norway,2018,Diverse fremstillede varer,556137
678,Norway,2019,Diverse fremstillede varer,616775
679,Norway,2020,Diverse fremstillede varer,679187
680,Norway,2021,Diverse fremstillede varer,733026
681,New Calendonia,2018,Diverse fremstillede varer,0
682,New Calendonia,2019,Diverse fremstillede varer,0
683,New Calendonia,2020,Diverse fremstillede varer,0
684,New Calendonia,2021,Diverse fremstillede varer,0
685,Oman,2018,Diverse fremstillede varer,5
686,Oman,2019,Diverse fremstillede varer,26
687,Oman,2020,Diverse fremstillede varer,0
688,Oman,2021,Diverse fremstillede varer,10
689,Pakistan,2018,Diverse fremstillede varer,359985
690,Pakistan,2019,Diverse fremstillede varer,423601
691,Pakistan,2020,Diverse fremstillede varer,385212
692,Pakistan,2021,Diverse fremstillede varer,505571
693,Palau,2018,Diverse fremstillede varer,0
694,Palau,2019,Diverse fremstillede varer,0
695,Palau,2020,Diverse fremstillede varer,0
696,Palau,2021,Diverse fremstillede varer,0
697,Panama,2018,Diverse fremstillede varer,0
698,Panama,2019,Diverse fremstillede varer,0
699,Panama,2020,Diverse fremstillede varer,507
700,Panama,2021,Diverse fremstillede varer,60
701,Panama,2018,Diverse fremstillede varer,0
702,Panama,2019,Diverse fremstillede varer,0
703,Panama,2020,Diverse fremstillede varer,0
704,Panama,2021,Diverse fremstillede varer,0
705,Panama,2018,Diverse fremstillede varer,0
706,Panama,2019,Diverse fremstillede varer,0
707,Panama,2020,Diverse fremstillede varer,0
708,Panama,2021,Diverse fremstillede varer,0
709,Paraguay,2018,Diverse fremstillede varer,0
710,Paraguay,2019,Diverse fremstillede varer,0
711,Paraguay,2020,Diverse fremstillede varer,1590
712,Paraguay,2021,Diverse fremstillede varer,3301
713,Peru,2018,Diverse fremstillede varer,17198
714,Peru,2019,Diverse fremstillede varer,30153
715,Peru,2020,Diverse fremstillede varer,23586
716,Peru,2021,Diverse fremstillede varer,56804
717,Pitcairn,2018,Diverse fremstillede varer,0
718,Pitcairn,2019,Diverse fremstillede varer,0
719,Pitcairn,2020,Diverse fremstillede varer,0
720,Pitcairn,2021,Diverse fremstillede varer,0
721,Polar Regions,2018,Diverse fremstillede varer,0
722,Polar Regions,2019,Diverse fremstillede varer,0
723,Polar Regions,2020,Diverse fremstillede varer,0
724,Polar Regions,2021,Diverse fremstillede varer,0
725,Poland,2018,Diverse fremstillede varer,3252879
726,Poland,2019,Diverse fremstillede varer,3422243
727,Poland,2020,Diverse fremstillede varer,3554099
728,Poland,2021,Diverse fremstillede varer,4438946
729,Portugal,2018,Diverse fremstillede varer,232881
730,Portugal,2019,Diverse fremstillede varer,219810
731,Portugal,2020,Diverse fremstillede varer,215689
732,Portugal,2021,Diverse fremstillede varer,329674
733,Portugal,2018,Diverse fremstillede varer,0
734,Portugal,2019,Diverse fremstillede varer,0
735,Portugal,2020,Diverse fremstillede varer,0
736,Portugal,2021,Diverse fremstillede varer,0
737,Puerto Rico,2018,Diverse fremstillede varer,0
738,Puerto Rico,2019,Diverse fremstillede varer,0
739,Puerto Rico,2020,Diverse fremstillede varer,0
740,Puerto Rico,2021,Diverse fremstillede varer,0
741,Qatar,2018,Diverse fremstillede varer,85
742,Qatar,2019,Diverse fremstillede varer,0
743,Qatar,2020,Diverse fremstillede varer,188
744,Qatar,2021,Diverse fremstillede varer,17
745,Reunion,2018,Diverse fremstillede varer,0
746,Reunion,2019,Diverse fremstillede varer,0
747,Reunion,2020,Diverse fremstillede varer,0
748,Reunion,2021,Diverse fremstillede varer,0
749,Romania,2018,Diverse fremstillede varer,195315
750,Romania,2019,Diverse fremstillede varer,211440
751,Romania,2020,Diverse fremstillede varer,236809
752,Romania,2021,Diverse fremstillede varer,337839
753,Russia,2018,Diverse fremstillede varer,118581
754,Russia,2019,Diverse fremstillede varer,109643
755,Russia,2020,Diverse fremstillede varer,86985
756,Russia,2021,Diverse fremstillede varer,174019
757,Rwanda,2018,Diverse fremstillede varer,0
758,Rwanda,2019,Diverse fremstillede varer,0
759,Rwanda,2020,Diverse fremstillede varer,0
760,Rwanda,2021,Diverse fremstillede varer,1
761,Saint-Barthelemy,2018,Diverse fremstillede varer,0
762,Saint-Barthelemy,2019,Diverse fremstillede varer,0
763,Saint-Barthelemy,2020,Diverse fremstillede varer,0
764,Saint-Barthelemy,2021,Diverse fremstillede varer,0
765,Samoa,2018,Diverse fremstillede varer,0
766,Samoa,2019,Diverse fremstillede varer,0
767,Samoa,2020,Diverse fremstillede varer,0
768,Samoa,2021,Diverse fremstillede varer,0
769,Samoa,2018,Diverse fremstillede varer,0
770,Samoa,2019,Diverse fremstillede varer,0
771,Samoa,2020,Diverse fremstillede varer,1
772,Samoa,2021,Diverse fremstillede varer,0
773,San Marino,2018,Diverse fremstillede varer,531
774,San Marino,2019,Diverse fremstillede varer,2
775,San Marino,2020,Diverse fremstillede varer,0
776,San Marino,2021,Diverse fremstillede varer,0
777,San Marino,2018,Diverse fremstillede varer,0
778,San Marino,2019,Diverse fremstillede varer,0
779,San Marino,2020,Diverse fremstillede varer,0
780,San Marino,2021,Diverse fremstillede varer,0
781,Saudi Arabia,2018,Diverse fremstillede varer,2147
782,Saudi Arabia,2019,Diverse fremstillede varer,211
783,Saudi Arabia,2020,Diverse fremstillede varer,5
784,Saudi Arabia,2021,Diverse fremstillede varer,333
785,Switzerland,2018,Diverse fremstillede varer,25003
786,Switzerland,2019,Diverse fremstillede varer,31648
787,Switzerland,2020,Diverse fremstillede varer,32952
788,Switzerland,2021,Diverse fremstillede varer,29251
789,Senegal,2018,Diverse fremstillede varer,650
790,Senegal,2019,Diverse fremstillede varer,54
791,Senegal,2020,Diverse fremstillede varer,48
792,Senegal,2021,Diverse fremstillede varer,77
793,Serbia,2018,Diverse fremstillede varer,64387
794,Serbia,2019,Diverse fremstillede varer,72947
795,Serbia,2020,Diverse fremstillede varer,73987
796,Serbia,2021,Diverse fremstillede varer,80367
797,Seychelles,2018,Diverse fremstillede varer,0
798,Seychelles,2019,Diverse fremstillede varer,0
799,Seychelles,2020,Diverse fremstillede varer,0
800,Seychelles,2021,Diverse fremstillede varer,0
801,Sierra Leone,2018,Diverse fremstillede varer,1
802,Sierra Leone,2019,Diverse fremstillede varer,0
803,Sierra Leone,2020,Diverse fremstillede varer,0
804,Sierra Leone,2021,Diverse fremstillede varer,154
805,Singapore,2018,Diverse fremstillede varer,781
806,Singapore,2019,Diverse fremstillede varer,469
807,Singapore,2020,Diverse fremstillede varer,832
808,Singapore,2021,Diverse fremstillede varer,2259
809,Saint Helena,2018,Diverse fremstillede varer,2
810,Saint Helena,2019,Diverse fremstillede varer,0
811,Saint Helena,2020,Diverse fremstillede varer,0
812,Saint Helena,2021,Diverse fremstillede varer,0
813,Saint Kitts and Nevis,2018,Diverse fremstillede varer,0
814,Saint Kitts and Nevis,2019,Diverse fremstillede varer,0
815,Saint Kitts and Nevis,2020,Diverse fremstillede varer,0
816,Saint Kitts and Nevis,2021,Diverse fremstillede varer,0
817,Saint Lucia,2018,Diverse fremstillede varer,0
818,Saint Lucia,2019,Diverse fremstillede varer,0
819,Saint Lucia,2020,Diverse fremstillede varer,1
820,Saint Lucia,2021,Diverse fremstillede varer,1
821,Sint Maarten (NL),2018,Diverse fremstillede varer,0
822,Sint Maarten (NL),2019,Diverse fremstillede varer,0
823,Sint Maarten (NL),2020,Diverse fremstillede varer,0
824,Sint Maarten (NL),2021,Diverse fremstillede varer,4
825,Saint Pierre and Miquelon,2018,Diverse fremstillede varer,0
826,Saint Pierre and Miquelon,2019,Diverse fremstillede varer,0
827,Saint Pierre and Miquelon,2020,Diverse fremstillede varer,0
828,Saint Pierre and Miquelon,2021,Diverse fremstillede varer,0
829,Saint Vincent and the Grenadines,2018,Diverse fremstillede varer,0
830,Saint Vincent and the Grenadines,2019,Diverse fremstillede varer,0
831,Saint Vincent and the Grenadines,2020,Diverse fremstillede varer,0
832,Saint Vincent and the Grenadines,2021,Diverse fremstillede varer,0
833,Slovakia,2018,Diverse fremstillede varer,210598
834,Slovakia,2019,Diverse fremstillede varer,196603
835,Slovakia,2020,Diverse fremstillede varer,212340
836,Slovakia,2021,Diverse fremstillede varer,187057
837,Slovenia,2018,Diverse fremstillede varer,120287
838,Slovenia,2019,Diverse fremstillede varer,119359
839,Slovenia,2020,Diverse fremstillede varer,113741
840,Slovenia,2021,Diverse fremstillede varer,150885
841,Somalia,2018,Diverse fremstillede varer,0
842,Somalia,2019,Diverse fremstillede varer,2
843,Somalia,2020,Diverse fremstillede varer,0
844,Somalia,2021,Diverse fremstillede varer,0
845,South Georgia and Southern Sandwich Islands,2018,Diverse fremstillede varer,0
846,South Georgia and Southern Sandwich Islands,2019,Diverse fremstillede varer,0
847,South Georgia and Southern Sandwich Islands,2020,Diverse fremstillede varer,0
848,South Georgia and Southern Sandwich Islands,2021,Diverse fremstillede varer,0
849,Soviet Union,2018,Diverse fremstillede varer,0
850,Soviet Union,2019,Diverse fremstillede varer,0
851,Soviet Union,2020,Diverse fremstillede varer,0
852,Soviet Union,2021,Diverse fremstillede varer,0
853,Spain,2018,Diverse fremstillede varer,199069
854,Spain,2019,Diverse fremstillede varer,171330
855,Spain,2020,Diverse fremstillede varer,197780
856,Spain,2021,Diverse fremstillede varer,196724
857,Sri Lanka,2018,Diverse fremstillede varer,24850
858,Sri Lanka,2019,Diverse fremstillede varer,10877
859,Sri Lanka,2020,Diverse fremstillede varer,5834
860,Sri Lanka,2021,Diverse fremstillede varer,5128
861,United Kingdom,2018,Diverse fremstillede varer,595812
862,United Kingdom,2019,Diverse fremstillede varer,652151
863,United Kingdom,2020,Diverse fremstillede varer,506571
864,United Kingdom,2021,Diverse fremstillede varer,554296
865,S. Sudan,2018,Diverse fremstillede varer,0
866,S. Sudan,2019,Diverse fremstillede varer,0
867,S. Sudan,2020,Diverse fremstillede varer,0
868,S. Sudan,2021,Diverse fremstillede varer,0
869,Suriname,2018,Diverse fremstillede varer,0
870,Suriname,2019,Diverse fremstillede varer,0
871,Suriname,2020,Diverse fremstillede varer,8
872,Suriname,2021,Diverse fremstillede varer,0
873,Svalbard,2018,Diverse fremstillede varer,0
874,Svalbard,2019,Diverse fremstillede varer,0
875,Svalbard,2020,Diverse fremstillede varer,0
876,Svalbard,2021,Diverse fremstillede varer,0
877,Sweden,2018,Diverse fremstillede varer,3301460
878,Sweden,2019,Diverse fremstillede varer,3394071
879,Sweden,2020,Diverse fremstillede varer,3576549
880,Sweden,2021,Diverse fremstillede varer,4219192
881,South Africa,2018,Diverse fremstillede varer,22913
882,South Africa,2019,Diverse fremstillede varer,12284
883,South Africa,2020,Diverse fremstillede varer,14452
884,South Africa,2021,Diverse fremstillede varer,11431
885,South Korea,2018,Diverse fremstillede varer,33341
886,South Korea,2019,Diverse fremstillede varer,42854
887,South Korea,2020,Diverse fremstillede varer,40808
888,South Korea,2021,Diverse fremstillede varer,45266
889,S. Sudan,2018,Diverse fremstillede varer,0
890,S. Sudan,2019,Diverse fremstillede varer,0
891,S. Sudan,2020,Diverse fremstillede varer,0
892,S. Sudan,2021,Diverse fremstillede varer,0
893,Sydyemen,2018,Diverse fremstillede varer,0
894,Sydyemen,2019,Diverse fremstillede varer,0
895,Sydyemen,2020,Diverse fremstillede varer,0
896,Sydyemen,2021,Diverse fremstillede varer,0
897,Syria,2018,Diverse fremstillede varer,169
898,Syria,2019,Diverse fremstillede varer,3
899,Syria,2020,Diverse fremstillede varer,23
900,Syria,2021,Diverse fremstillede varer,23
901,Tajikistan,2018,Diverse fremstillede varer,0
902,Tajikistan,2019,Diverse fremstillede varer,0
903,Tajikistan,2020,Diverse fremstillede varer,0
904,Tajikistan,2021,Diverse fremstillede varer,0
905,Taiwan,2018,Diverse fremstillede varer,87213
906,Taiwan,2019,Diverse fremstillede varer,101281
907,Taiwan,2020,Diverse fremstillede varer,88097
